##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	HG003.novaseq.pcr-free.35x.R2
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	419192650
Sequences flagged as poor quality	0
Sequence length	151
%GC	41
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	35.60005139641642	37.0	37.0	37.0	37.0	37.0
2	35.743250913392686	37.0	37.0	37.0	37.0	37.0
3	35.85553179188614	37.0	37.0	37.0	37.0	37.0
4	35.84320896609232	37.0	37.0	37.0	37.0	37.0
5	35.88712277994378	37.0	37.0	37.0	37.0	37.0
6	35.926249384382096	37.0	37.0	37.0	37.0	37.0
7	35.914631511311086	37.0	37.0	37.0	37.0	37.0
8	35.91634774130701	37.0	37.0	37.0	37.0	37.0
9	35.886487997821526	37.0	37.0	37.0	37.0	37.0
10-14	35.89371380962906	37.0	37.0	37.0	37.0	37.0
15-19	35.87544631090263	37.0	37.0	37.0	37.0	37.0
20-24	35.843126276665394	37.0	37.0	37.0	37.0	37.0
25-29	35.77979221582249	37.0	37.0	37.0	37.0	37.0
30-34	35.730169700255956	37.0	37.0	37.0	37.0	37.0
35-39	35.67433973615711	37.0	37.0	37.0	37.0	37.0
40-44	35.64221655508511	37.0	37.0	37.0	37.0	37.0
45-49	35.579255612902564	37.0	37.0	37.0	37.0	37.0
50-54	35.51972332911849	37.0	37.0	37.0	37.0	37.0
55-59	35.49109004797675	37.0	37.0	37.0	37.0	37.0
60-64	35.437846863488666	37.0	37.0	37.0	37.0	37.0
65-69	35.39258072439963	37.0	37.0	37.0	37.0	37.0
70-74	35.3383878419624	37.0	37.0	37.0	37.0	37.0
75-79	35.26959277267862	37.0	37.0	37.0	37.0	37.0
80-84	35.215428360683326	37.0	37.0	37.0	32.2	37.0
85-89	35.17345919829463	37.0	37.0	37.0	27.4	37.0
90-94	35.09548564317623	37.0	37.0	37.0	25.0	37.0
95-99	35.04191121576201	37.0	37.0	37.0	25.0	37.0
100-104	34.99481815962183	37.0	37.0	37.0	25.0	37.0
105-109	34.87459529359592	37.0	37.0	37.0	25.0	37.0
110-114	34.79118306916879	37.0	37.0	37.0	25.0	37.0
115-119	34.71294263532531	37.0	37.0	37.0	25.0	37.0
120-124	34.6676001738103	37.0	37.0	37.0	25.0	37.0
125-129	34.6101891023137	37.0	37.0	37.0	25.0	37.0
130-134	34.499587150681194	37.0	37.0	37.0	25.0	37.0
135-139	34.36513223168393	37.0	37.0	37.0	25.0	37.0
140-144	34.300717592257406	37.0	37.0	37.0	25.0	37.0
145-149	34.15683643689841	37.0	37.0	37.0	25.0	37.0
150-151	33.80798823285666	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1105	35-39	0.10293277300330317
1105	40-44	0.10912673597525213
1105	45-49	0.1364361964126033
1105	50-54	0.1452217691296127
1105	55-59	0.14925650229503162
1105	60-64	0.14837527422878338
1105	65-69	0.1343576966856901
1105	70-74	0.13227122580315864
1105	75-79	0.128061598787653
1105	80-84	0.20660860860957797
1105	85-89	0.19170995735248653
1105	90-94	0.17464128675796786
1105	95-99	0.254029291398453
1105	100-104	0.22605671793694881
1105	105-109	0.311304469297049
1105	110-114	0.2865363644094856
1105	115-119	0.3157718271968619
1105	120-124	0.3015112909513036
1105	125-129	0.32158491302693903
1105	130-134	0.43737491714387033
1105	135-139	0.2681078541376891
1105	140-144	0.46147652474031275
1105	145-149	0.5021216365922143
1105	150-151	0.6277449005333793
1106	1	0.16579443735076183
1106	2	-0.021168320695593934
1106	3	0.049254244751892884
1106	4	0.07556031338943825
1106	5	0.05445491681722814
1106	6	0.06195452549177105
1106	7	0.08860860736408682
1106	8	0.06815832598617533
1106	9	0.09874810933249023
1106	10-14	0.11233683410040385
1106	15-19	0.09766104277660048
1106	20-24	0.0894779082353736
1106	25-29	0.09198111100752726
1106	30-34	0.09453128736393523
1106	35-39	0.10668320036521806
1106	40-44	0.08628809434737406
1106	45-49	0.09064552902342626
1106	50-54	0.13226543184671158
1106	55-59	0.11859503881481004
1106	60-64	0.12365611899409146
1106	65-69	0.11891232200899537
1106	70-74	0.1624294433728366
1106	75-79	0.14716428092002332
1106	80-84	0.17989374246614886
1106	85-89	0.16101807888833264
1106	90-94	0.20989105968548216
1106	95-99	0.21731557036912363
1106	100-104	0.2057943372976183
1106	105-109	0.3012604005716568
1106	110-114	0.3057095078936598
1106	115-119	0.30603231904579786
1106	120-124	0.3099234992492157
1106	125-129	0.28370728287143976
1106	130-134	0.40000642911281403
1106	135-139	0.3460312528396514
1106	140-144	0.44975962711563255
1106	145-149	0.5240152459392675
1106	150-151	0.5682443377261635
1107	1	0.10048668787963777
1107	2	0.10378992784535512
1107	3	0.12722004555961774
1107	4	0.061513331914973435
1107	5	0.03733878017118286
1107	6	0.11769838122172871
1107	7	0.12971807370321642
1107	8	0.07253278770522087
1107	9	0.09025130454625696
1107	10-14	0.10774810416116054
1107	15-19	0.08302958283676531
1107	20-24	0.08699409384295365
1107	25-29	0.10818845026565072
1107	30-34	0.12834123829113508
1107	35-39	0.12520895683508115
1107	40-44	0.11724599133375335
1107	45-49	0.12551132434160195
1107	50-54	0.1322821511095782
1107	55-59	0.11597107846237975
1107	60-64	0.1572282386749393
1107	65-69	0.11637856706247618
1107	70-74	0.14983337147270248
1107	75-79	0.16190435596367792
1107	80-84	0.21630138951096
1107	85-89	0.18838317023401174
1107	90-94	0.18070501217677304
1107	95-99	0.25175091602471866
1107	100-104	0.2252834365937062
1107	105-109	0.3136765107411392
1107	110-114	0.2742568986055218
1107	115-119	0.3078735156187946
1107	120-124	0.30550584040235407
1107	125-129	0.257836914277668
1107	130-134	0.39901887233627775
1107	135-139	0.34766330286094416
1107	140-144	0.4605794538029784
1107	145-149	0.5018179516187544
1107	150-151	0.5605349904456531
1108	1	0.10146420316743132
1108	2	0.013134989416435872
1108	3	0.046909096291742
1108	4	-0.04271070247888531
1108	5	0.04296605060722669
1108	6	0.0168018106575758
1108	7	0.06847249976014069
1108	8	0.015150357993100272
1108	9	0.06075119600843948
1108	10-14	0.08438973276686568
1108	15-19	0.04616101019234975
1108	20-24	0.06381794038866673
1108	25-29	0.07530855949064374
1108	30-34	0.08438074422335262
1108	35-39	0.08776884803951646
1108	40-44	0.05200563669131242
1108	45-49	0.08322563707623942
1108	50-54	0.09804054502741621
1108	55-59	0.11600511351358023
1108	60-64	0.11727181198874348
1108	65-69	0.0955421388027844
1108	70-74	0.11894824774303459
1108	75-79	0.11092042734613727
1108	80-84	0.16203938892785175
1108	85-89	0.14516893265608388
1108	90-94	0.1573354696795164
1108	95-99	0.19858348973925644
1108	100-104	0.16455839063583966
1108	105-109	0.2554917551907536
1108	110-114	0.24823070306077
1108	115-119	0.2766515321766079
1108	120-124	0.2763943167373526
1108	125-129	0.25498709399821706
1108	130-134	0.34416946930473813
1108	135-139	0.31748314297202995
1108	140-144	0.4051239301976963
1108	145-149	0.4348670136143937
1108	150-151	0.5930800276330856
1109	1	0.09215547529846191
1109	2	0.07342843641376362
1109	3	0.03428085270655856
1109	4	0.045732101650195034
1109	5	0.08186405845432176
1109	6	0.10268907567266439
1109	7	0.09710129874608242
1109	8	0.062387528804734416
1109	9	0.06040797045802293
1109	10-14	0.0919718295858587
1109	15-19	0.08809115916465515
1109	20-24	0.08491039238779052
1109	25-29	0.07303522004092855
1109	30-34	0.09603199706890564
1109	35-39	0.09347654347762102
1109	40-44	0.06252800689932769
1109	45-49	0.0905457583086644
1109	50-54	0.14941883283748325
1109	55-59	0.12455813694699458
1109	60-64	0.1105965249907257
1109	65-69	0.08479421049423763
1109	70-74	0.12024844747073615
1109	75-79	0.10831218361491324
1109	80-84	0.1882055167016219
1109	85-89	0.1703284300653536
1109	90-94	0.19296654396432444
1109	95-99	0.21703003776710972
1109	100-104	0.1632656713988041
1109	105-109	0.2941265218998055
1109	110-114	0.2246102939553296
1109	115-119	0.2633342038964628
1109	120-124	0.255858337369375
1109	125-129	0.2697922441536349
1109	130-134	0.3692172784346681
1109	135-139	0.317958448840308
1109	140-144	0.36001001008081346
1109	145-149	0.4334116689661798
1109	150-151	0.5532185717137281
1110	1	0.02463415024632809
1110	2	0.09405199525401997
1110	3	0.06342445242675154
1110	4	0.007779001055901347
1110	5	-0.013657681445209846
1110	6	0.01915038723838336
1110	7	0.05296534020022392
1110	8	0.02414395165206429
1110	9	0.016672730181433337
1110	10-14	0.070670750621467
1110	15-19	0.05413168862484241
1110	20-24	0.05067930403432541
1110	25-29	0.0675469311151744
1110	30-34	0.08634963353741654
1110	35-39	0.07445530303979808
1110	40-44	0.0545979198742117
1110	45-49	0.07584032868311397
1110	50-54	0.09631517750769092
1110	55-59	0.07397275801895375
1110	60-64	0.054872343672371926
1110	65-69	0.06405176851706074
1110	70-74	0.08480572529656172
1110	75-79	0.08496855887376853
1110	80-84	0.1223187217093269
1110	85-89	0.08252952859168516
1110	90-94	0.12022189354624402
1110	95-99	0.16115698316475857
1110	100-104	0.14921994162852315
1110	105-109	0.2178851682644236
1110	110-114	0.20117082461212732
1110	115-119	0.22733856696874
1110	120-124	0.186190953156391
1110	125-129	0.21707772213924414
1110	130-134	0.28271256025572455
1110	135-139	0.29655882316183835
1110	140-144	0.3697330096153877
1110	145-149	0.4190039415036253
1110	150-151	0.4715733211431825
1111	1	0.14505624904080605
1111	2	0.11592347399771086
1111	3	0.07104570461221016
1111	4	0.03629250425178299
1111	5	0.07034034262663624
1111	6	0.012958846011471792
1111	7	0.08598372887503558
1111	8	0.029305787903048497
1111	9	0.04403397378461449
1111	10-14	0.05758300704073349
1111	15-19	0.060491113002434815
1111	20-24	0.05017859769696287
1111	25-29	0.07102083748139165
1111	30-34	0.07034282709599893
1111	35-39	0.08069615179256573
1111	40-44	0.052302978489031204
1111	45-49	0.07237835251854108
1111	50-54	0.08635087632170269
1111	55-59	0.0801275367318226
1111	60-64	0.10329548428609314
1111	65-69	0.06353914494589219
1111	70-74	0.061412834229820135
1111	75-79	0.08011441436620714
1111	80-84	0.14614904156705677
1111	85-89	0.11296543884119359
1111	90-94	0.1638971264924578
1111	95-99	0.1563915000354541
1111	100-104	0.1614482314629413
1111	105-109	0.27271508147936885
1111	110-114	0.2337084061674375
1111	115-119	0.2578473255970408
1111	120-124	0.25004666981384105
1111	125-129	0.24370264203572845
1111	130-134	0.3392925362496726
1111	135-139	0.3217367341880646
1111	140-144	0.34004647044231007
1111	145-149	0.407536098425922
1111	150-151	0.5013612790302204
1112	1	0.10052983746475519
1112	2	0.11872321013441933
1112	3	0.06366201309985087
1112	4	0.023740650927891238
1112	5	0.062486528701505506
1112	6	0.06510736895846492
1112	7	0.09744070023391771
1112	8	0.025269586571837976
1112	9	0.06506319278518191
1112	10-14	0.09419652487876107
1112	15-19	0.08575783216289778
1112	20-24	0.09490875926074693
1112	25-29	0.10865570753716725
1112	30-34	0.09695291282822893
1112	35-39	0.09923914532051015
1112	40-44	0.07193281138202678
1112	45-49	0.09183687211945113
1112	50-54	0.11254347656200281
1112	55-59	0.11695884789790512
1112	60-64	0.09944634983308731
1112	65-69	0.08665830053960377
1112	70-74	0.13036691490130892
1112	75-79	0.08569228768459425
1112	80-84	0.1970755368860253
1112	85-89	0.13302835814623393
1112	90-94	0.14521513114331697
1112	95-99	0.21066161709486408
1112	100-104	0.17753728702635385
1112	105-109	0.2535220349267533
1112	110-114	0.24710841502091085
1112	115-119	0.26618903303134545
1112	120-124	0.2444718192824169
1112	125-129	0.2428812927248103
1112	130-134	0.3756441182528363
1112	135-139	0.339503441159394
1112	140-144	0.4051547644910869
1112	145-149	0.46188301846910207
1112	150-151	0.5573836690966303
1113	1	0.1166885337879151
1113	2	0.0933832140969102
1113	3	0.08297326291804552
1113	4	0.05426929106689471
1113	5	0.09125052656140298
1113	6	0.10694681972242392
1113	7	0.08422605488239299
1113	8	0.03579664462510124
1113	9	0.0864738576683095
1113	10-14	0.10106363725260792
1113	15-19	0.09059758541621932
1113	20-24	0.09013853503194724
1113	25-29	0.09282689015361711
1113	30-34	0.11146625905890062
1113	35-39	0.11340638041073703
1113	40-44	0.09886486902831138
1113	45-49	0.11624013829145241
1113	50-54	0.12435265473968826
1113	55-59	0.10613348551648727
1113	60-64	0.14530233320609653
1113	65-69	0.11517822593208393
1113	70-74	0.1254127565972354
1113	75-79	0.1448640919415567
1113	80-84	0.18319565361350243
1113	85-89	0.1872830275013584
1113	90-94	0.1916653734055771
1113	95-99	0.23557784704111384
1113	100-104	0.20334565427556583
1113	105-109	0.2743317177416458
1113	110-114	0.2860099749952383
1113	115-119	0.2645107502517732
1113	120-124	0.2564490528732577
1113	125-129	0.2832260525574739
1113	130-134	0.35500724109616755
1113	135-139	0.3385817475215731
1113	140-144	0.3712396926323933
1113	145-149	0.48264176525147917
1113	150-151	0.5756150522678283
1114	1	0.15282706303606375
1114	2	0.12210560352284716
1114	3	0.10940571271671473
1114	4	0.10340065498846229
1114	5	0.09140600522007247
1114	6	0.08072149166709153
1114	7	0.14879351897455706
1114	8	0.06797729795933805
1114	9	0.14796753905802262
1114	10-14	0.12239136724337385
1114	15-19	0.11131795789751919
1114	20-24	0.12671331829115928
1114	25-29	0.14477958743256636
1114	30-34	0.13301579611262326
1114	35-39	0.1533648397904912
1114	40-44	0.14174377722846998
1114	45-49	0.152662800174177
1114	50-54	0.1962148573920217
1114	55-59	0.15186500622679233
1114	60-64	0.17645586879644526
1114	65-69	0.14414116990134573
1114	70-74	0.19082085866258325
1114	75-79	0.17691076073926837
1114	80-84	0.24859412907898815
1114	85-89	0.19645970805565582
1114	90-94	0.2269723792657743
1114	95-99	0.2506494990549939
1114	100-104	0.2589669960533385
1114	105-109	0.31541564097101826
1114	110-114	0.3236339759917328
1114	115-119	0.342951235732734
1114	120-124	0.3164626579354959
1114	125-129	0.3540543475491731
1114	130-134	0.4227695871710324
1114	135-139	0.36706430273475377
1114	140-144	0.44993247541831494
1114	145-149	0.5039206167313282
1114	150-151	0.6524456157332779
1115	1	0.1429365454167595
1115	2	0.1359797015089228
1115	3	0.10754790361790612
1115	4	0.11913349836767395
1115	5	0.10425122828411304
1115	6	0.07802863254568138
1115	7	0.11462356515050942
1115	8	0.07618223913892308
1115	9	0.08890211764684608
1115	10-14	0.08575437124914487
1115	15-19	0.10420997245030605
1115	20-24	0.10466635115741951
1115	25-29	0.10440228667932416
1115	30-34	0.13113563568062858
1115	35-39	0.10483178324268039
1115	40-44	0.10086621369619309
1115	45-49	0.12006642426781156
1115	50-54	0.1424619853361051
1115	55-59	0.13618595978150694
1115	60-64	0.12915319590960905
1115	65-69	0.11344593604057707
1115	70-74	0.12929451667412906
1115	75-79	0.13995630205958065
1115	80-84	0.1995001053127936
1115	85-89	0.18489315414140606
1115	90-94	0.20014454194225806
1115	95-99	0.2473555552569664
1115	100-104	0.1935603093672995
1115	105-109	0.26585690104358406
1115	110-114	0.26803138097177737
1115	115-119	0.30940809815655257
1115	120-124	0.28502407725712686
1115	125-129	0.27426514547728686
1115	130-134	0.36006862251847593
1115	135-139	0.3624607805798661
1115	140-144	0.4137007047366623
1115	145-149	0.512228988022791
1115	150-151	0.600410026251879
1116	1	0.14421749740215262
1116	2	0.13832834906158809
1116	3	0.14526604897104534
1116	4	0.06802040069976556
1116	5	0.0955474383091186
1116	6	0.07541755190936783
1116	7	0.16863609653262301
1116	8	0.06800422732924716
1116	9	0.10073381681128524
1116	10-14	0.10936766118260977
1116	15-19	0.11154836606518614
1116	20-24	0.12457143232909829
1116	25-29	0.11529462731092366
1116	30-34	0.1124874053947238
1116	35-39	0.1209221621978287
1116	40-44	0.11335507273807366
1116	45-49	0.13902024752231057
1116	50-54	0.14988811393003942
1116	55-59	0.13122799052147371
1116	60-64	0.16815988598053622
1116	65-69	0.12433022279122952
1116	70-74	0.14878252069981812
1116	75-79	0.13255757758626885
1116	80-84	0.20321577234140875
1116	85-89	0.18104948532788256
1116	90-94	0.20234308145563773
1116	95-99	0.22673709008368803
1116	100-104	0.2128546962625535
1116	105-109	0.2903981831751494
1116	110-114	0.2853563830869419
1116	115-119	0.31225322818821866
1116	120-124	0.2781391792993517
1116	125-129	0.3218275302322553
1116	130-134	0.4243279370020545
1116	135-139	0.3586429942218743
1116	140-144	0.42550505050586196
1116	145-149	0.4402462373463081
1116	150-151	0.5741817569507575
1117	1	0.10252182218459893
1117	2	0.05659647603892637
1117	3	0.1197829184720689
1117	4	0.08084517907164468
1117	5	0.10023283652589043
1117	6	0.08959349255589899
1117	7	0.08275589999576027
1117	8	0.06815582965047895
1117	9	0.10002485666155536
1117	10-14	0.10117199661224419
1117	15-19	0.09297342106558659
1117	20-24	0.08633026908457708
1117	25-29	0.11569390074184582
1117	30-34	0.09266745694075951
1117	35-39	0.08754183245487468
1117	40-44	0.09002121432943255
1117	45-49	0.10225550211981727
1117	50-54	0.1278699108958179
1117	55-59	0.13387389659703075
1117	60-64	0.1472813652521907
1117	65-69	0.09369177802337703
1117	70-74	0.13603846413229093
1117	75-79	0.12085346148870002
1117	80-84	0.19314295270343962
1117	85-89	0.1639158239991616
1117	90-94	0.19188202535189447
1117	95-99	0.23992888648565014
1117	100-104	0.23655728524025932
1117	105-109	0.31634849896269657
1117	110-114	0.27974102814921054
1117	115-119	0.313294527840732
1117	120-124	0.28436922105213824
1117	125-129	0.2954882216721302
1117	130-134	0.3715686678188561
1117	135-139	0.3729003308396912
1117	140-144	0.388596104670178
1117	145-149	0.4904553747786906
1117	150-151	0.66419706487968
1118	1	0.17160804621529735
1118	2	0.10744632524889397
1118	3	0.1292726819415222
1118	4	0.09217458026576253
1118	5	0.06910676276107353
1118	6	0.12122750905916746
1118	7	0.15418615195814311
1118	8	0.09072431658430702
1118	9	0.10505646240802236
1118	10-14	0.11007567823418896
1118	15-19	0.10964383457017846
1118	20-24	0.09240421564469159
1118	25-29	0.13559733458789935
1118	30-34	0.12181207206355538
1118	35-39	0.13021609711422855
1118	40-44	0.12644457383460406
1118	45-49	0.11438421781310382
1118	50-54	0.17317720104068712
1118	55-59	0.1582881975099184
1118	60-64	0.16883381102982042
1118	65-69	0.13840564949471457
1118	70-74	0.17634863559278813
1118	75-79	0.16789665544052212
1118	80-84	0.24809881793360944
1118	85-89	0.1894554468902001
1118	90-94	0.24173784720021274
1118	95-99	0.2158947717897064
1118	100-104	0.2433775322300491
1118	105-109	0.33230053364707857
1118	110-114	0.29978167730239846
1118	115-119	0.3318369357837554
1118	120-124	0.3008830387372612
1118	125-129	0.3062183792897315
1118	130-134	0.422982136772184
1118	135-139	0.36962787974040623
1118	140-144	0.4559801282921683
1118	145-149	0.48007744567751587
1118	150-151	0.5912079851466956
1119	1	0.1023747854244661
1119	2	-0.16774521532823172
1119	3	0.1272677322030944
1119	4	0.06494675277297546
1119	5	0.06255456605502019
1119	6	0.08559466002461846
1119	7	0.09770248346872279
1119	8	0.08617080081887707
1119	9	0.06388809948174412
1119	10-14	0.09521399774945394
1119	15-19	0.09507001782561275
1119	20-24	0.08785853383297848
1119	25-29	0.06544958892990849
1119	30-34	0.08994777593120062
1119	35-39	0.10841946943318703
1119	40-44	0.08243186213729814
1119	45-49	0.1149921950566295
1119	50-54	0.0980929584990946
1119	55-59	0.1200055091537493
1119	60-64	0.11576778561853729
1119	65-69	0.11231300922798937
1119	70-74	0.1279290462290632
1119	75-79	0.12420362323788936
1119	80-84	0.17601029315112982
1119	85-89	0.15963990325871436
1119	90-94	0.1852240635696205
1119	95-99	0.20622707346303315
1119	100-104	0.16617816889388592
1119	105-109	0.27005911352837586
1119	110-114	0.2693634653459327
1119	115-119	0.282863889617488
1119	120-124	0.25712920172600207
